Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,87.0,87.19999694824219,85.75,86.0199966430664,51.03184127807617,3748000
2014-01-03,86.25,86.5,85.51000213623047,85.52999877929688,50.74113082885742,3847000
2014-01-06,85.55000305175781,85.56999969482422,84.55000305175781,84.93000030517578,50.38518524169922,5323900
2014-01-07,85.12000274658203,85.66999816894531,84.52999877929688,84.68000030517578,50.236881256103516,7502500
2014-01-08,84.5,84.61000061035156,82.93000030517578,83.2699966430664,49.4003791809082,10906300
2014-01-09,83.25,83.62999725341797,82.61000061035156,83.30999755859375,49.42410659790039,6690100
2014-01-10,83.95999908447266,84.05000305175781,82.41000366210938,82.56999969482422,48.9850959777832,9047600
2014-01-13,82.44000244140625,82.95999908447266,82.2699966430664,82.44999694824219,48.91392517089844,6999000
2014-01-14,82.73999786376953,83.0,82.30999755859375,82.44999694824219,48.91392517089844,6103200
2014-01-15,82.44999694824219,83.30000305175781,82.3499984741211,83.08000183105469,49.28765106201172,5525800
2014-01-16,82.95999908447266,84.55000305175781,82.62000274658203,84.5199966430664,50.14194107055664,6866200
2014-01-17,84.12999725341797,84.26000213623047,83.19999694824219,83.33000183105469,49.43597412109375,6171600
2014-01-21,84.31999969482422,84.54000091552734,83.41000366210938,83.98999786376953,49.8275146484375,4528100
2014-01-22,83.91999816894531,84.41000366210938,83.44999694824219,84.19000244140625,49.9461784362793,3401900
2014-01-23,83.61000061035156,84.41000366210938,83.0,83.54000091552734,49.56056213378906,4534300
2014-01-24,82.95999908447266,83.18000030517578,81.5,81.5,48.35029983520508,8040200
2014-01-27,81.62999725341797,81.86000061035156,80.7699966430664,80.77999877929688,47.92316436767578,5444200
2014-01-28,80.88999938964844,81.01000213623047,80.51000213623047,80.80999755859375,47.940956115722656,5951100
2014-01-29,80.47000122070312,80.47000122070312,78.33000183105469,79.44000244140625,47.128211975097656,10371500
2014-01-30,79.61000061035156,79.80000305175781,78.93000030517578,79.08999633789062,46.92055892944336,7011600
2014-01-31,78.30999755859375,78.94999694824219,77.19000244140625,78.13999938964844,46.35697937011719,8001800
2014-02-03,78.08999633789062,78.19000244140625,75.27999877929688,75.38999938964844,44.725521087646484,9837000
2014-02-04,75.8499984741211,77.2300033569336,75.56999969482422,76.87999725341797,45.60947799682617,7917900
2014-02-05,76.55999755859375,77.08000183105469,76.05999755859375,76.9000015258789,45.6213493347168,7038800
2014-02-06,76.87999725341797,78.79000091552734,76.66000366210938,78.11000061035156,46.33918380737305,8400900
2014-02-07,78.33000183105469,80.29000091552734,78.16999816894531,80.25,47.60874938964844,8628100
2014-02-10,79.94999694824219,80.0999984741211,78.44000244140625,78.80999755859375,46.754459381103516,6526000
2014-02-11,78.61000061035156,79.5,78.01000213623047,79.45999908447266,47.140071868896484,6011300
2014-02-12,79.63999938964844,79.66000366210938,78.30999755859375,78.44000244140625,46.53496170043945,5160000
2014-02-13,78.25,79.31999969482422,77.55000305175781,79.23999786376953,47.009559631347656,4595200
2014-02-14,79.30999755859375,80.55000305175781,78.87999725341797,80.38999938964844,47.69179916381836,6641400
2014-02-18,80.20999908447266,80.94000244140625,80.0,80.01000213623047,47.466365814208984,5987900
2014-02-19,79.7699966430664,80.19000244140625,79.5,79.5999984741211,47.223121643066406,4469700
2014-02-20,79.62999725341797,80.1500015258789,79.25,79.70999908447266,47.28837585449219,4545900
2014-02-21,79.63999938964844,79.94000244140625,78.9000015258789,78.97000122070312,46.849388122558594,5425100
2014-02-24,78.79000091552734,79.63999938964844,78.5199966430664,79.16999816894531,46.96802520751953,5043600
2014-02-25,79.4000015258789,80.08999633789062,79.33000183105469,79.93000030517578,47.41889572143555,5361500
2014-02-26,80.05000305175781,80.08000183105469,78.91999816894531,79.5,47.16381072998047,5278200
2014-02-27,79.5,81.13999938964844,79.3499984741211,80.77999877929688,47.92316436767578,5974200
2014-02-28,81.16000366210938,81.5999984741211,80.51000213623047,80.91000366210938,48.00029373168945,4569000
2014-03-03,80.25,80.97000122070312,79.7699966430664,80.44999694824219,47.727394104003906,5289900
2014-03-04,81.0,81.86000061035156,80.98999786376953,81.58000183105469,48.39777755737305,5595700
2014-03-05,81.87000274658203,81.87999725341797,80.7699966430664,81.06999969482422,48.0952033996582,3844300
2014-03-06,81.19999694824219,81.5,80.79000091552734,80.91000366210938,48.00029373168945,5150000
2014-03-07,81.0199966430664,81.04000091552734,79.22000122070312,80.33999633789062,47.662139892578125,5384600
2014-03-10,80.31999969482422,80.56999969482422,80.04000091552734,80.43000030517578,47.71552276611328,4571400
2014-03-11,80.62000274658203,80.8499984741211,79.1500015258789,79.5199966430664,47.1756706237793,5318200
2014-03-12,79.1500015258789,79.44999694824219,78.79000091552734,79.16999816894531,46.96802520751953,4363900
2014-03-13,79.41000366210938,79.88999938964844,79.05999755859375,79.2300033569336,47.00363540649414,4285700
2014-03-14,79.25,80.4800033569336,79.18000030517578,79.88999938964844,47.39514923095703,4814700
2014-03-17,80.01000213623047,80.68000030517578,80.0,80.27999877929688,47.62653350830078,4453800
2014-03-18,80.27999877929688,80.91000366210938,80.13999938964844,80.47000122070312,47.739253997802734,3698700
2014-03-19,80.47000122070312,81.19999694824219,79.41000366210938,79.66000366210938,47.25873947143555,4961100
2014-03-20,79.62999725341797,80.45999908447266,79.44999694824219,80.43000030517578,47.71552276611328,4402700
2014-03-21,81.08999633789062,81.44999694824219,80.54000091552734,81.0,48.05369186401367,10868500
2014-03-24,81.12000274658203,81.19000244140625,80.30999755859375,80.41999816894531,47.709590911865234,5277300
2014-03-25,79.68000030517578,80.36000061035156,79.66999816894531,80.19999694824219,48.141788482666016,4736800
2014-03-26,80.18000030517578,81.04000091552734,80.18000030517578,80.41999816894531,48.273841857910156,4872200
2014-03-27,80.25,80.43000030517578,79.93000030517578,80.06999969482422,48.06376647949219,4652800
2014-03-28,80.20999908447266,81.0199966430664,80.1500015258789,81.0199966430664,48.63401794433594,4106000
2014-03-31,81.2300033569336,81.94999694824219,81.02999877929688,81.87000274658203,49.14424514770508,6300400
2014-04-01,81.73999786376953,82.33000183105469,81.69999694824219,82.20999908447266,49.34835433959961,5297200
2014-04-02,82.31999969482422,82.5,82.16000366210938,82.45999908447266,49.4984130859375,4265000
2014-04-03,82.52999877929688,82.68000030517578,82.0,82.27999877929688,49.390357971191406,3642600
2014-04-04,82.93000030517578,83.1500015258789,82.5199966430664,82.80999755859375,49.70849609375,5710300
2014-04-07,82.76000213623047,83.31999969482422,82.7300033569336,82.88999938964844,49.75651550292969,5229900
2014-04-08,82.97000122070312,84.23999786376953,82.97000122070312,83.81999969482422,50.314788818359375,5546700
2014-04-09,83.95999908447266,84.0199966430664,83.2699966430664,83.87999725341797,50.350799560546875,3845000
2014-04-10,84.08000183105469,84.97000122070312,83.36000061035156,83.5199966430664,50.13469696044922,6411300
2014-04-11,83.36000061035156,83.98999786376953,82.70999908447266,83.13999938964844,49.906593322753906,5563000
2014-04-14,83.6500015258789,84.47000122070312,83.36000061035156,84.16999816894531,50.52487564086914,4928000
2014-04-15,84.08999633789062,84.4800033569336,83.55000305175781,84.37999725341797,50.650917053222656,4872600
2014-04-16,84.75,84.81999969482422,84.0999984741211,84.79000091552734,50.89704132080078,5248400
2014-04-17,83.62000274658203,84.05000305175781,82.12000274658203,83.1500015258789,49.912593841552734,7858500
2014-04-21,82.9800033569336,83.61000061035156,82.5,83.5,50.12269592285156,3709400
2014-04-22,83.3499984741211,83.88999938964844,82.95999908447266,83.54000091552734,50.146705627441406,3728000
2014-04-23,83.48999786376953,83.94000244140625,83.25,83.3499984741211,50.03266143798828,3745500
2014-04-24,83.19999694824219,84.01000213623047,83.01000213623047,83.48999786376953,50.11668014526367,3697000
2014-04-25,83.4000015258789,84.19999694824219,83.4000015258789,84.11000061035156,50.488868713378906,4375200
2014-04-28,84.58000183105469,85.62000274658203,84.47000122070312,84.9800033569336,51.0110969543457,7172000
2014-04-29,84.9800033569336,85.83000183105469,84.87000274658203,85.19000244140625,51.137149810791016,4488500
2014-04-30,85.01000213623047,85.58999633789062,84.79000091552734,85.43000030517578,51.28121566772461,4974100
2014-05-01,85.48999786376953,85.95999908447266,85.20999908447266,85.72000122070312,51.455284118652344,3504500
2014-05-02,85.7699966430664,85.7699966430664,85.1500015258789,85.37999725341797,51.25120162963867,3596100
2014-05-05,85.0199966430664,85.51000213623047,84.81999969482422,85.33999633789062,51.227176666259766,2328300
2014-05-06,85.18000030517578,85.55000305175781,85.0,85.27999877929688,51.19117736816406,3258100
2014-05-07,85.29000091552734,85.93000030517578,85.11000061035156,85.80000305175781,51.503318786621094,3605000
2014-05-08,85.70999908447266,86.37999725341797,85.19999694824219,86.20999908447266,51.74943161010742,3510800
2014-05-09,86.02999877929688,86.5199966430664,85.94000244140625,86.4000015258789,51.86347961425781,2863700
2014-05-12,86.81999969482422,86.9000015258789,85.88999938964844,86.12999725341797,51.70139694213867,3232800
2014-05-13,86.27999877929688,86.31999969482422,85.62999725341797,85.93000030517578,51.58135223388672,3710200
2014-05-14,85.91000366210938,86.2699966430664,85.58999633789062,85.75,51.47328567504883,3195000
2014-05-15,85.80000305175781,86.19000244140625,85.1500015258789,85.33000183105469,51.22119140625,4108200
2014-05-16,85.2300033569336,85.9800033569336,85.19999694824219,85.7699966430664,51.48530197143555,6359700
2014-05-19,85.72000122070312,85.80000305175781,85.33999633789062,85.73999786376953,51.46730422973633,2706100
2014-05-20,85.4800033569336,85.5,85.0199966430664,85.22000122070312,51.15517044067383,3396700
2014-05-21,85.20999908447266,86.5,84.93000030517578,86.1500015258789,51.71341323852539,4995100
2014-05-22,86.18000030517578,86.7300033569336,85.87000274658203,86.29000091552734,51.79745101928711,4631100
2014-05-23,86.13999938964844,86.9000015258789,86.12000274658203,86.56999969482422,51.965538024902344,3790800
2014-05-27,86.52999877929688,87.16000366210938,86.22000122070312,86.91000366210938,52.16962432861328,4153800
2014-05-28,86.87999725341797,87.5,86.4800033569336,87.3499984741211,52.433746337890625,4278900
2014-05-29,87.62000274658203,88.69999694824219,87.37999725341797,88.37000274658203,53.0460090637207,4782200
2014-05-30,88.25,88.80000305175781,88.05000305175781,88.54000091552734,53.1480712890625,4173100
2014-06-02,88.33000183105469,88.73999786376953,88.05000305175781,88.31999969482422,53.0159912109375,3233900
2014-06-03,88.25,88.48999786376953,87.62000274658203,87.88999938964844,52.75788116455078,3073000
2014-06-04,87.7699966430664,88.20999908447266,87.56999969482422,87.97000122070312,52.805904388427734,2517400
2014-06-05,88.0,88.16000366210938,87.66999816894531,87.9000015258789,52.76388168334961,3347300
2014-06-06,88.0,88.55999755859375,87.9000015258789,88.33000183105469,53.022003173828125,2543600
2014-06-09,88.01000213623047,88.47000122070312,87.80999755859375,88.33000183105469,53.022003173828125,2864400
2014-06-10,87.88999938964844,88.56999969482422,87.80999755859375,88.38999938964844,53.05801773071289,3476500
2014-06-11,88.16000366210938,88.73999786376953,88.16000366210938,88.44000244140625,53.08802032470703,3261400
2014-06-12,88.20999908447266,88.70999908447266,88.06999969482422,88.23999786376953,52.967979431152344,3950000
2014-06-13,88.16999816894531,88.62999725341797,87.87999725341797,88.44999694824219,53.09402084350586,3162800
2014-06-16,88.37000274658203,89.36000061035156,88.06999969482422,89.02999877929688,53.44221115112305,4550100
2014-06-17,88.77999877929688,89.0,88.41000366210938,88.73999786376953,53.268123626708984,4217400
2014-06-18,88.81999969482422,89.97000122070312,88.44000244140625,89.87999725341797,53.952423095703125,4837600
2014-06-19,89.97000122070312,91.47000122070312,89.91000366210938,91.33999633789062,54.828819274902344,7145000
2014-06-20,91.38999938964844,91.62999725341797,90.77999877929688,91.13999938964844,54.708736419677734,9003100
2014-06-23,91.1500015258789,91.23999786376953,90.2699966430664,90.43000030517578,54.282569885253906,5492400
2014-06-24,89.12000274658203,89.94000244140625,88.7300033569336,89.37000274658203,54.20977783203125,5337600
2014-06-25,89.30000305175781,89.30000305175781,88.27999877929688,88.88999938964844,53.91863250732422,4663400
2014-06-26,86.80000305175781,86.91000366210938,85.9800033569336,86.48999786376953,52.46283721923828,10749000
2014-06-27,86.16999816894531,86.16999816894531,84.05000305175781,84.8499984741211,51.46805953979492,16140800
2014-06-30,84.62999725341797,84.9000015258789,84.16000366210938,84.30999755859375,51.1405029296875,8020400
2014-07-01,84.3499984741211,84.54000091552734,83.87000274658203,84.20999908447266,51.0798454284668,6615400
2014-07-02,84.20999908447266,85.0999984741211,83.83000183105469,84.86000061035156,51.47411346435547,4335400
2014-07-03,84.76000213623047,86.08999633789062,84.7300033569336,85.69000244140625,51.97758483886719,3562500
2014-07-07,85.58000183105469,86.44999694824219,85.45999908447266,86.08000183105469,52.214134216308594,4229900
2014-07-08,86.12999725341797,86.66000366210938,85.94000244140625,86.29000091552734,52.34152603149414,3726100
2014-07-09,86.51000213623047,86.8499984741211,85.81999969482422,86.02999877929688,52.18381881713867,3188000
2014-07-10,85.61000061035156,86.04000091552734,84.87999725341797,84.9000015258789,51.498374938964844,5465500
2014-07-11,85.5999984741211,86.08000183105469,84.83999633789062,85.41000366210938,51.8077392578125,4861300
2014-07-14,85.91999816894531,86.26000213623047,85.75,85.94999694824219,52.135292053222656,3470200
2014-07-15,85.56999969482422,85.61000061035156,84.4800033569336,84.58999633789062,51.310333251953125,5770400
2014-07-16,84.98999786376953,85.55000305175781,84.48999786376953,84.69999694824219,51.377079010009766,6244300
2014-07-17,84.58000183105469,86.6500015258789,84.5199966430664,84.55000305175781,51.28607940673828,5932700
2014-07-18,85.01000213623047,86.1500015258789,84.9000015258789,86.0199966430664,52.177738189697266,4563900
2014-07-21,85.29000091552734,85.77999877929688,85.19999694824219,85.56999969482422,51.904788970947266,3273300
2014-07-22,85.66000366210938,85.88999938964844,85.26000213623047,85.37999725341797,51.78954315185547,2741900
2014-07-23,85.52999877929688,85.7300033569336,84.97000122070312,85.08000183105469,51.607566833496094,2750300
2014-07-24,85.29000091552734,85.77999877929688,85.25,85.54000091552734,51.886592864990234,3703000
2014-07-25,85.31999969482422,85.52999877929688,84.56999969482422,84.8499984741211,51.46805953979492,2715100
2014-07-28,84.9800033569336,84.9800033569336,84.0999984741211,84.4800033569336,51.24363327026367,3053900
2014-07-29,84.5,85.37999725341797,84.5,84.6500015258789,51.346736907958984,2677200
2014-07-30,84.72000122070312,85.06999969482422,83.13999938964844,83.19000244140625,50.461143493652344,4670900
2014-07-31,82.95999908447266,82.98999786376953,82.0,82.01000213623047,49.74538040161133,4633400
2014-08-01,82.0,82.58999633789062,81.72000122070312,81.9000015258789,49.678653717041016,3956500
2014-08-04,81.80000305175781,82.33000183105469,81.5,82.12999725341797,49.81816482543945,3293400
2014-08-05,81.8499984741211,82.26000213623047,81.19000244140625,81.58000183105469,49.484554290771484,3710200
2014-08-06,81.58999633789062,83.94999694824219,81.58999633789062,83.4800033569336,50.63705062866211,5053700
2014-08-07,83.55000305175781,83.9000015258789,82.37999725341797,82.70999908447266,50.169986724853516,4445100
2014-08-08,82.80000305175781,83.94999694824219,82.5999984741211,83.83999633789062,50.85540008544922,3809400
2014-08-11,83.97000122070312,84.95999908447266,83.75,84.3499984741211,51.164756774902344,3414500
2014-08-12,84.12000274658203,84.26000213623047,83.73999786376953,84.18000030517578,51.0616455078125,2196300
2014-08-13,84.44000244140625,84.81999969482422,84.2300033569336,84.47000122070312,51.237545013427734,2355600
2014-08-14,84.48999786376953,84.98999786376953,84.47000122070312,84.93000030517578,51.51657485961914,1795900
2014-08-15,85.0999984741211,85.16999816894531,83.81999969482422,84.5,51.255767822265625,4226900
2014-08-18,84.70999908447266,85.0999984741211,84.62999725341797,84.98999786376953,51.552982330322266,3080800
2014-08-19,85.0999984741211,85.47000122070312,84.62999725341797,85.37999725341797,51.78954315185547,2272800
2014-08-20,85.20999908447266,85.37000274658203,84.5999984741211,85.08999633789062,51.61362075805664,2441400
2014-08-21,85.2300033569336,85.69000244140625,85.12000274658203,85.1500015258789,51.65001678466797,2183800
2014-08-22,84.81999969482422,85.2300033569336,84.19999694824219,84.33999633789062,51.15869903564453,3774400
2014-08-25,84.93000030517578,85.54000091552734,84.93000030517578,85.19000244140625,51.674293518066406,2858700
2014-08-26,85.23999786376953,85.45999908447266,84.83000183105469,85.26000213623047,51.71675109863281,2466200
2014-08-27,85.12999725341797,85.29000091552734,84.83000183105469,85.25,51.710689544677734,2094300
2014-08-28,84.91999816894531,85.37999725341797,84.83999633789062,85.26000213623047,51.71675109863281,1797300
2014-08-29,85.27999877929688,85.69000244140625,85.04000091552734,85.58000183105469,51.910850524902344,2570600
2014-09-02,85.30000305175781,85.9000015258789,85.05999755859375,85.48999786376953,51.856258392333984,3344100
2014-09-03,85.8499984741211,85.87999725341797,85.19999694824219,85.4000015258789,51.80166244506836,2448900
2014-09-04,85.7699966430664,85.79000091552734,84.79000091552734,84.98999786376953,51.552982330322266,3143300
2014-09-05,85.05999755859375,85.5,84.80999755859375,85.44999694824219,51.832000732421875,2782300
2014-09-08,85.29000091552734,85.36000061035156,83.91999816894531,84.0,50.952476501464844,4851400
2014-09-09,84.0999984741211,84.30999755859375,83.62999725341797,83.83000183105469,50.84934997558594,3892300
2014-09-10,84.12000274658203,84.41000366210938,83.80999755859375,84.19000244140625,51.06772232055664,3433300
2014-09-11,84.1500015258789,84.55999755859375,83.94999694824219,84.5,51.255767822265625,4369800
2014-09-12,84.70999908447266,84.75,83.72000122070312,84.0199966430664,50.96459197998047,3585700
2014-09-15,84.29000091552734,84.30000305175781,83.87999725341797,84.19999694824219,51.07377243041992,3947100
2014-09-16,84.16000366210938,85.04000091552734,84.05999755859375,84.81999969482422,51.449867248535156,3269800
2014-09-17,84.91000366210938,85.33999633789062,84.54000091552734,84.9000015258789,51.498374938964844,3626800
2014-09-18,85.05000305175781,85.2699966430664,84.13999938964844,84.72000122070312,51.38920211791992,4322400
2014-09-19,85.1500015258789,85.68000030517578,84.69999694824219,85.55000305175781,51.89265823364258,7856500
2014-09-22,85.08999633789062,86.06999969482422,85.05999755859375,86.05000305175781,52.195960998535156,7002600
2014-09-23,84.75,85.16999816894531,83.62999725341797,83.66000366210938,51.342891693115234,5654000
2014-09-24,83.5999984741211,84.7300033569336,83.55999755859375,84.44999694824219,51.82773208618164,5567300
2014-09-25,84.0,84.19999694824219,83.55000305175781,83.69999694824219,51.36744689941406,5222500
2014-09-26,82.83999633789062,83.33999633789062,82.58000183105469,83.2300033569336,51.07899856567383,5491300
2014-09-29,82.61000061035156,82.94999694824219,82.55000305175781,82.66000366210938,50.72917556762695,4656000
2014-09-30,82.88999938964844,83.5199966430664,82.27999877929688,83.4000015258789,51.18332290649414,9732000
2014-10-01,83.25,83.87999725341797,83.20999908447266,83.47000122070312,51.22628402709961,5786400
2014-10-02,83.5999984741211,84.26000213623047,83.18000030517578,84.20999908447266,51.680450439453125,5509800
2014-10-03,84.3499984741211,84.8499984741211,84.23999786376953,84.51000213623047,51.864540100097656,4301800
2014-10-06,84.83999633789062,84.8499984741211,84.06999969482422,84.56999969482422,51.9013671875,2674400
2014-10-07,84.41999816894531,84.79000091552734,83.94000244140625,83.9800033569336,51.539276123046875,4504400
2014-10-08,83.94000244140625,85.12999725341797,83.68000030517578,85.05999755859375,52.20208740234375,5334600
2014-10-09,85.18000030517578,85.98999786376953,83.86000061035156,83.91999816894531,51.502464294433594,6376400
2014-10-10,84.37999725341797,85.25,84.27999877929688,84.27999877929688,51.7234001159668,5282100
2014-10-13,84.5999984741211,85.29000091552734,83.97000122070312,84.06999969482422,51.594512939453125,4399800
2014-10-14,84.19000244140625,84.62999725341797,83.62000274658203,83.69000244140625,51.36130905151367,4784100
2014-10-15,83.11000061035156,83.8499984741211,81.9000015258789,83.58000183105469,51.293792724609375,8409400
2014-10-16,83.19000244140625,85.31999969482422,83.0,85.26000213623047,52.32482147216797,7058500
2014-10-17,84.97000122070312,86.01000213623047,84.44000244140625,86.0,52.778961181640625,7621700
2014-10-20,85.76000213623047,87.20999908447266,85.70999908447266,86.93000030517578,53.34972381591797,5537900
2014-10-21,87.31999969482422,87.47000122070312,86.62000274658203,87.44999694824219,53.66884231567383,4614100
2014-10-22,87.22000122070312,87.66999816894531,87.12000274658203,87.5999984741211,53.760902404785156,5339700
2014-10-23,87.94999694824219,88.20999908447266,87.51000213623047,87.62000274658203,53.773162841796875,4936500
2014-10-24,87.86000061035156,88.18000030517578,87.4000015258789,88.05999755859375,54.043209075927734,3255300
2014-10-27,87.91999816894531,88.66999816894531,87.80000305175781,88.04000091552734,54.03092575073242,2847200
2014-10-28,88.48999786376953,88.48999786376953,87.77999877929688,88.2699966430664,54.17210006713867,3631300
2014-10-29,88.19000244140625,88.83000183105469,87.33999633789062,87.91000366210938,53.9511604309082,3448000
2014-10-30,87.44999694824219,88.68000030517578,86.91000366210938,88.3499984741211,54.2211799621582,2706400
2014-10-31,88.79000091552734,89.23999786376953,88.47000122070312,89.01000213623047,54.626251220703125,4876200
2014-11-03,88.8499984741211,89.5,88.5999984741211,89.19000244140625,54.736690521240234,3361600
2014-11-04,89.38999938964844,89.91000366210938,89.19000244140625,89.44999694824219,54.89625930786133,2752500
2014-11-05,89.83000183105469,90.25,89.08999633789062,89.9000015258789,55.172428131103516,4061000
2014-11-06,89.68000030517578,89.83000183105469,87.18000030517578,87.5,53.69954299926758,6109300
2014-11-07,87.5,88.19999694824219,87.26000213623047,88.12000274658203,54.08003234863281,3219400
2014-11-10,87.83000183105469,88.5,87.5199966430664,88.41999816894531,54.2641487121582,3191800
2014-11-11,88.44000244140625,88.4800033569336,87.83999633789062,88.08999633789062,54.061614990234375,2412800
2014-11-12,88.04000091552734,88.12999725341797,87.56999969482422,87.9000015258789,53.94501495361328,2839500
2014-11-13,88.04000091552734,88.69999694824219,87.52999877929688,87.86000061035156,53.92047882080078,3163900
2014-11-14,87.3499984741211,87.4000015258789,85.48999786376953,86.27999877929688,52.95081329345703,6011500
2014-11-17,86.33000183105469,87.5,86.16999816894531,87.30000305175781,53.5767936706543,3644600
2014-11-18,87.47000122070312,87.5999984741211,87.08999633789062,87.12999725341797,53.47245788574219,3653700
2014-11-19,86.94999694824219,87.19999694824219,86.47000122070312,86.83000183105469,53.28833770751953,4529900
2014-11-20,86.5,86.5,85.56999969482422,85.80999755859375,52.662353515625,6330700
2014-11-21,86.1500015258789,87.04000091552734,86.11000061035156,87.0,53.39267349243164,6851900
2014-11-24,87.30000305175781,87.61000061035156,86.47000122070312,86.5,53.0858268737793,3888600
2014-11-25,86.48999786376953,86.7300033569336,86.16000366210938,86.30000305175781,52.96308517456055,5054400
2014-11-26,86.66000366210938,86.91000366210938,86.41999816894531,86.5999984741211,53.147193908691406,2665700
2014-11-28,87.19999694824219,87.56999969482422,86.7699966430664,86.93000030517578,53.34972381591797,3230900
2014-12-01,86.37000274658203,87.02999877929688,85.69999694824219,86.5,53.0858268737793,3554100
2014-12-02,86.58000183105469,87.43000030517578,86.5199966430664,87.38999938964844,53.63203811645508,4089900
2014-12-03,87.1500015258789,87.68000030517578,86.7699966430664,87.6500015258789,53.79159927368164,3862000
