Date,Open,High,Low,Close,Adj Close,Volume,Name
2014-01-02,137.14999389648438,137.67999267578125,134.47999572753906,134.75999450683594,134.75999450683594,1119900,CHTR
2014-01-03,134.86000061035156,135.3000030517578,133.02000427246094,133.3699951171875,133.3699951171875,678500,CHTR
2014-01-06,133.99000549316406,137.02000427246094,133.75,135.0,135.0,660500,CHTR
2014-01-07,135.25999450683594,138.25,135.1300048828125,138.0800018310547,138.0800018310547,1026300,CHTR
2014-01-08,137.9199981689453,138.27999877929688,135.9199981689453,136.08999633789062,136.08999633789062,941900,CHTR
2014-01-09,136.3300018310547,136.99000549316406,135.14999389648438,136.00999450683594,136.00999450683594,1095200,CHTR
2014-01-10,136.33999633789062,137.25,135.0,136.4199981689453,136.4199981689453,786600,CHTR
2014-01-13,135.92999267578125,136.3800048828125,133.47999572753906,134.22000122070312,134.22000122070312,914700,CHTR
2014-01-14,134.83999633789062,137.6300048828125,134.1300048828125,137.33999633789062,137.33999633789062,1763500,CHTR
2014-01-15,137.5,137.89999389648438,134.9499969482422,136.0399932861328,136.0399932861328,1375600,CHTR
2014-01-16,136.25999450683594,137.39999389648438,132.44000244140625,134.9600067138672,134.9600067138672,938700,CHTR
2014-01-17,134.55999755859375,135.52000427246094,134.0,134.2899932861328,134.2899932861328,985200,CHTR
2014-01-21,134.2899932861328,135.19000244140625,133.19000244140625,133.5,133.5,1161400,CHTR
2014-01-22,133.5399932861328,135.14999389648438,132.60000610351562,135.0,135.0,629400,CHTR
2014-01-23,134.5800018310547,134.72999572753906,133.11000061035156,133.4600067138672,133.4600067138672,722200,CHTR
2014-01-24,132.41000366210938,133.55999755859375,130.5800018310547,131.4199981689453,131.4199981689453,1314000,CHTR
2014-01-27,131.30999755859375,140.74000549316406,131.30999755859375,136.9199981689453,136.9199981689453,4419800,CHTR
2014-01-28,137.85000610351562,139.4600067138672,136.33999633789062,136.64999389648438,136.64999389648438,1203900,CHTR
2014-01-29,135.8699951171875,138.9499969482422,135.27000427246094,138.24000549316406,138.24000549316406,3020200,CHTR
2014-01-30,138.4600067138672,139.77999877929688,137.42999267578125,138.77000427246094,138.77000427246094,1301000,CHTR
2014-01-31,137.10000610351562,138.72000122070312,136.83999633789062,137.0,137.0,1355000,CHTR
2014-02-03,137.72999572753906,140.24000549316406,135.02000427246094,136.1199951171875,136.1199951171875,1477200,CHTR
