Date,Open,High,Low,Close,Adj Close,Volume,Name
2014-01-02,64.71420288085938,64.8482666015625,63.63496017456055,63.84946823120117,52.56475067138672,966382,DOV
2014-01-03,63.98353576660156,64.27178192138672,63.59474182128906,63.8293571472168,52.54819869995117,1120633,DOV
2014-01-06,64.19804382324219,64.224853515625,63.27968215942383,63.40704727172852,52.20052719116211,1107803,DOV
2014-01-07,63.40704727172852,63.8293571472168,63.23276138305664,63.52100372314453,52.29434967041016,1040971,DOV
2014-01-08,63.52100372314453,63.5344123840332,62.96462631225586,63.1456184387207,51.98530197143555,1476872,DOV
2014-01-09,63.346717834472656,63.82265472412109,62.86407470703125,63.0584716796875,51.913551330566406,1510587,DOV
2014-01-10,63.08528518676758,63.48078536987305,62.5222053527832,63.30649948120117,52.11775970458984,1162850,DOV
2014-01-13,63.0584716796875,63.77573394775391,62.30769729614258,62.44176483154297,51.40583801269531,1200891,DOV
2014-01-14,62.73671340942383,63.97013092041016,62.528907775878906,63.96342468261719,52.6585807800293,1725703,DOV
2014-01-15,64.0706787109375,64.80134582519531,63.97683334350586,64.59354400634766,53.17733383178711,1322173,DOV
2014-01-16,64.46617889404297,64.74771881103516,63.44726943969727,64.41925811767578,53.03384399414063,1878313,DOV
2014-01-17,64.23826599121094,64.33881378173828,63.62155532836914,63.75562286376953,52.487491607666016,2093131,DOV
2014-01-21,64.31200408935547,64.60694885253906,63.71540069580078,64.36563110351562,52.98969268798828,1987363,DOV
2014-01-22,64.4460678100586,64.49969482421875,64.0103530883789,64.27848052978516,52.91794967651367,1543108,DOV
2014-01-23,64.0103530883789,64.05056762695312,62.823856353759766,63.06517791748047,51.91907501220703,1395122,DOV
2014-01-24,61.97923278808594,62.73000717163086,60.53800964355469,60.55141830444336,49.84959411621094,1780601,DOV
2014-01-27,60.71900177001953,61.020652770996094,59.70679473876953,60.02855682373047,49.41915512084961,1661257,DOV
2014-01-28,60.27658081054688,61.00724411010742,60.27658081054688,60.65867233276367,49.937896728515625,1587414,DOV
2014-01-29,60.33020782470703,60.859771728515625,59.81404876708984,60.115699768066406,49.49089050292969,2085821,DOV
2014-01-30,58.775028228759766,60.07548141479492,57.53490829467773,59.84086227416992,49.26462173461914,2170704,DOV
2014-01-31,58.10469436645508,58.78843688964844,57.84326171875,58.02425384521485,47.76907730102539,2754889,DOV
2014-02-03,57.8499641418457,58.25886917114258,55.51049423217773,55.61104583740234,45.78239059448242,2985519,DOV
2014-02-04,55.65126419067383,56.261268615722656,55.2825813293457,56.053466796875,46.146602630615234,2358520,DOV
2014-02-05,55.75181579589844,55.93951034545898,54.75301361083984,55.49038314819336,45.683048248291016,2794123,DOV
2014-02-06,55.68478012084961,56.15401458740234,55.34961318969727,55.39653778076172,45.60580062866211,2324209,DOV
2014-02-07,55.8121452331543,57.4544677734375,55.53730773925781,57.273475646972656,47.15098571777344,2846783,DOV
2014-02-10,57.139408111572266,57.33380889892578,56.301490783691406,56.60984420776367,46.60465621948242,1752257,DOV
2014-02-11,56.5897331237793,57.146114349365234,56.4355583190918,56.817649841308594,46.77573776245117,1923365,DOV
2014-02-12,57.00534439086914,57.54831314086914,56.78413009643555,57.23325729370117,47.117897033691406,2392384,DOV
2014-02-13,56.750614166259766,57.29358673095703,56.64336013793945,57.179630279541016,47.07374572753906,2837534,DOV
2014-02-14,57.12600326538086,57.81644821166992,56.924903869628906,57.689083099365234,47.493160247802734,2261255,DOV
2014-02-18,57.78963470458984,58.620849609375,57.64216232299805,58.38623428344727,48.067081451416016,2619136,DOV
2014-02-19,58.2253532409668,58.63425827026367,57.96392440795898,58.03765869140625,47.780120849609375,2917643,DOV
2014-02-20,58.13821029663086,59.552616119384766,57.957218170166016,59.37833023071289,48.88385009765625,3373683,DOV
2014-02-21,59.36492538452149,59.82075119018555,58.98953628540039,59.653167724609375,49.11010360717773,2748026,DOV
2014-02-24,59.753719329833984,60.20284271240234,59.6263542175293,59.97492980957031,49.374996185302734,2065532,DOV
2014-02-25,59.99504089355469,60.36372375488281,59.94141387939453,60.33020782470703,49.6674919128418,2880497,DOV
2014-02-26,60.52460479736328,61.05416870117188,60.2497673034668,60.98713684082031,50.20831680297852,2235000,DOV
2014-02-27,60.67207717895508,61.52340316772461,60.67207717895508,61.5099983215332,50.63875579833984,2308694,DOV
2014-02-28,61.71109771728516,63.26627731323242,61.61725234985352,63.212650299072266,52.04049682617188,3394867,DOV
2014-03-03,62.915992736816406,64.48303985595703,62.70597839355469,63.89337539672852,52.60089874267578,3795956,DOV
2014-03-04,64.9515380859375,65.21809387207031,63.8206787109375,64.20032501220703,52.85359573364258,2894196,DOV
2014-03-05,64.52342224121094,64.91922760009766,64.15185546875,64.51535034179688,53.11295318603516,1661272,DOV
2014-03-06,64.64458465576172,65.9046859741211,64.62843322753906,65.8966064453125,54.25008010864258,2775596,DOV
2014-03-07,66.130859375,66.81744384765625,65.81583404541016,66.4539566040039,54.70893096923828,2148425,DOV
2014-03-10,66.26817321777344,66.7447509765625,65.86429595947266,66.64781951904297,54.8685302734375,1580059,DOV
2014-03-11,66.7851333618164,67.33441162109375,65.93699645996094,66.1712417602539,54.47618103027344,1674643,DOV
2014-03-12,65.30694580078125,65.93699645996094,65.16155242919922,65.67851257324219,54.31920623779297,1782596,DOV
2014-03-13,66.04199981689453,66.38933563232422,64.7738265991211,65.16155242919922,53.891639709472656,1976467,DOV
2014-03-14,64.98384857177734,65.5735092163086,64.40225982666016,64.45880126953125,53.310428619384766,1838306,DOV
2014-03-17,65.01615142822266,66.34895324707031,65.01615142822266,65.77544403076172,54.399356842041016,1633789,DOV
2014-03-18,66.03392791748047,66.5185775756836,65.86429595947266,66.16316223144531,54.72000503540039,1391760,DOV
2014-03-19,66.2358627319336,66.37318420410156,65.34733581542969,65.8400650024414,54.45280838012695,1039177,DOV
2014-03-20,65.64620208740234,65.96930694580078,65.02423095703125,65.80775451660156,54.42607879638672,2113761,DOV
2014-03-21,67.924072265625,67.924072265625,65.20194244384766,65.20194244384766,53.9250373840332,3346066,DOV
2014-03-24,65.54927062988281,65.73505401611328,64.96768951416016,65.32310485839844,54.02524948120117,1846106,DOV
2014-03-25,65.96930694580078,66.1874008178711,65.0080795288086,65.65428161621094,54.29914474487305,2197821,DOV
2014-03-26,66.1712417602539,66.30048370361328,65.25040435791016,65.2746353149414,53.985164642333984,1619675,DOV
2014-03-27,65.04039001464844,65.2261734008789,64.57189178466797,65.0565414428711,53.80479049682617,1015779,DOV
2014-03-28,64.05492401123047,65.97738647460938,64.05492401123047,65.42002868652344,54.10542297363281,964278,DOV
2014-03-31,65.79967498779297,66.06623840332031,65.58158111572266,66.03392791748047,54.61312484741211,1743723,DOV
2014-04-01,66.2358627319336,66.86591339111328,65.96122741699219,66.83360290527344,55.274513244628906,989162,DOV
2014-04-02,68.5460433959961,69.01454162597656,67.81906127929688,68.78028869628906,56.8845100402832,2087392,DOV
2014-04-03,68.8206787109375,69.41033935546875,68.46526336669922,68.97415161132812,57.04481887817383,1712402,DOV
2014-04-04,69.3861083984375,69.39418029785156,67.4071044921875,67.4071044921875,55.74882507324219,2623074,DOV
2014-04-07,67.18093872070312,67.47980499267578,65.96930694580078,66.27625274658203,54.81354904174805,1361057,DOV
2014-04-08,66.42164611816406,66.94668579101562,65.77544403076172,66.55088806152344,55.04068756103516,1302252,DOV
2014-04-09,66.59935760498047,67.67366790771484,66.59935760498047,67.5928955078125,55.9024658203125,1280835,DOV
2014-04-10,67.50403594970703,67.89176177978516,66.15509033203125,66.38126373291016,54.90038299560547,1414167,DOV
2014-04-11,66.05815887451172,66.510498046875,65.12116241455078,65.25040435791016,53.96511459350586,1447965,DOV
2014-04-14,65.96122741699219,66.15509033203125,65.25848388671875,65.88045501708984,54.48619079589844,2005931,DOV
2014-04-15,66.11470031738281,66.50242614746094,65.21809387207031,66.19548034667969,54.74674224853516,1297919,DOV
2014-04-16,66.89822387695312,67.4151840209961,66.80937194824219,67.18901824951172,55.56844329833984,2027596,DOV
2014-04-17,69.19224548339844,69.74959564208984,66.08238983154297,69.03069305419922,57.09159851074219,2613418,DOV
2014-04-21,68.70759582519531,69.54766082763672,68.35218048095703,69.35379791259766,57.35881805419922,2714439,DOV
2014-04-22,69.31340789794922,70.03231048583984,69.06300354003906,69.57997131347656,57.54587936401367,1579812,DOV
2014-04-23,69.28109741210938,70.13732147216797,69.28109741210938,69.74959564208984,57.6861686706543,1003399,DOV
2014-04-24,70.10501098632812,70.10501098632812,69.0468521118164,69.62035369873047,57.57927703857422,1312899,DOV
2014-04-25,69.24070739746094,69.45880126953125,68.43295288085938,68.57835388183594,56.71749877929688,1480772,DOV
2014-04-28,69.1599349975586,69.36187744140625,68.0290756225586,69.0468521118164,57.10497283935547,1138341,DOV
2014-04-29,69.21647644042969,69.53958129882812,68.70759582519531,69.19224548339844,57.2252082824707,635837,DOV
2014-04-30,69.18416595458984,69.78998565673828,68.84490966796875,69.78998565673828,57.71956253051758,1018750,DOV
