Date,Open,High,Low,Close,Adj Close,Volume,Name
2014-01-02,77.95999908447266,78.75,77.31999969482422,77.95999908447266,51.8093147277832,2070900,CME
2014-01-03,78.12000274658203,79.55000305175781,77.80999755859375,79.19999694824219,52.63338470458984,1343300,CME
2014-01-06,79.0,79.97000122070312,78.38999938964844,78.4000015258789,52.10173034667969,1961200,CME
2014-01-07,78.55000305175781,79.08000183105469,77.29000091552734,77.81999969482422,51.716285705566406,1598100,CME
2014-01-08,76.81999969482422,78.04000091552734,76.58999633789062,77.05999755859375,51.21119689941406,2578400,CME
2014-01-09,77.33999633789062,77.80000305175781,76.91999816894531,77.0999984741211,51.23779678344727,1577700,CME
2014-01-10,77.19999694824219,77.4800033569336,75.9000015258789,76.48999786376953,50.83238983154297,1727400,CME
2014-01-13,76.38999938964844,76.41000366210938,73.8499984741211,74.0199966430664,49.190948486328125,2558300,CME
2014-01-14,74.56999969482422,75.44999694824219,74.19000244140625,75.29000091552734,50.034934997558594,1706000,CME
2014-01-15,75.37999725341797,76.69999694824219,75.22000122070312,75.76000213623047,50.34727478027344,3598300,CME
2014-01-16,75.31999969482422,75.9000015258789,75.12000274658203,75.5,50.17449951171875,1246700,CME
2014-01-17,75.26000213623047,75.81999969482422,75.05000305175781,75.48999786376953,50.167850494384766,1690400,CME
2014-01-21,75.75,76.0999984741211,75.56999969482422,75.7300033569336,50.32734298706055,1223500,CME
2014-01-22,75.75,76.37999725341797,75.68000030517578,75.8499984741211,50.40708160400391,1145900,CME
2014-01-23,75.37000274658203,75.72000122070312,75.19000244140625,75.51000213623047,50.18113708496094,2061600,CME
2014-01-24,75.01000213623047,75.30999755859375,74.19999694824219,74.41999816894531,49.45677185058594,2508600,CME
2014-01-27,74.43000030517578,75.05000305175781,72.88999938964844,72.93000030517578,48.466575622558594,3849800,CME
2014-01-28,73.18000030517578,73.41000366210938,72.77999877929688,73.19999694824219,48.64600372314453,4170300,CME
2014-01-29,72.70999908447266,73.41999816894531,72.11000061035156,72.33999633789062,48.07447814941406,2589600,CME
2014-01-30,73.12999725341797,74.80000305175781,72.62999725341797,74.31999969482422,49.39030075073242,4651700,CME
2014-01-31,73.5,75.3499984741211,73.2300033569336,74.76000213623047,49.6827278137207,4281100,CME
2014-02-03,74.4800033569336,75.20999908447266,72.9800033569336,73.18000030517578,48.63269805908203,2735400,CME
2014-02-04,70.69999694824219,74.19999694824219,70.5199966430664,73.61000061035156,48.91846466064453,2456900,CME
